03D1fl     0.6880 0.6880 0.000 43.04467773 0.17901497 0.00 0.00 0.00 0.00 0.00 0.00 0.00
03D1cm     0.8700 0.8700 0.000 44.08284378 0.49667409 0.00 0.00 0.00 0.00 0.00 0.00 0.00
03D1au     0.5043 0.5043 0.000 42.30458450 0.14177883 0.00 0.00 0.00 0.00 0.00 0.00 0.00
b010       0.5910 0.5910 0.000 43.31387329 0.26737946 0.00 0.00 0.00 0.00 0.00 0.00 0.00
b013       0.4260 0.4260 0.000 41.80666733 0.20445046 0.00 0.00 0.00 0.00 0.00 0.00 0.00
b016       0.3290 0.3290 0.000 41.37577438 0.25327456 0.00 0.00 0.00 0.00 0.00 0.00 0.00
d033       0.5310 0.5310 0.000 43.06296539 0.30107155 0.00 0.00 0.00 0.00 0.00 0.00 0.00
d058       0.5830 0.5830 0.000 42.59933853 0.46124530 0.00 0.00 0.00 0.00 0.00 0.00 0.00
d084       0.5190 0.5190 0.000 43.08985901 0.38524389 0.00 0.00 0.00 0.00 0.00 0.00 0.00
d085       0.4010 0.4010 0.000 41.62141418 0.25972381 0.00 0.00 0.00 0.00 0.00 0.00 0.00
d087       0.3400 0.3400 0.000 41.10029984 0.22330742 0.00 0.00 0.00 0.00 0.00 0.00 0.00
d089       0.4360 0.4360 0.000 41.83554459 0.21939620 0.00 0.00 0.00 0.00 0.00 0.00 0.00
d093       0.3630 0.3630 0.000 41.39917755 0.20687085 0.00 0.00 0.00 0.00 0.00 0.00 0.00
d097       0.4360 0.4360 0.000 41.91860962 0.21436547 0.00 0.00 0.00 0.00 0.00 0.00 0.00
d117       0.3090 0.3090 0.000 41.28546524 0.20604265 0.00 0.00 0.00 0.00 0.00 0.00 0.00
d149       0.3420 0.3420 0.000 41.33356094 0.20174070 0.00 0.00 0.00 0.00 0.00 0.00 0.00
e029       0.3320 0.3320 0.000 41.24285889 0.22396021 0.00 0.00 0.00 0.00 0.00 0.00 0.00
e108       0.4690 0.4690 0.000 42.08694458 0.21948530 0.00 0.00 0.00 0.00 0.00 0.00 0.00
e132       0.2390 0.2390 0.000 40.46636200 0.19316833 0.00 0.00 0.00 0.00 0.00 0.00 0.00
e136       0.3520 0.3520 0.000 41.44020081 0.22263245 0.00 0.00 0.00 0.00 0.00 0.00 0.00
e138       0.6120 0.6120 0.000 42.26013947 0.81915677 0.00 0.00 0.00 0.00 0.00 0.00 0.00
e140       0.6310 0.6310 0.000 42.56652451 0.27009872 0.00 0.00 0.00 0.00 0.00 0.00 0.00
e147       0.6450 0.6450 0.000 42.83153152 0.22803549 0.00 0.00 0.00 0.00 0.00 0.00 0.00
e148       0.4290 0.4290 0.000 41.83216095 0.21793608 0.00 0.00 0.00 0.00 0.00 0.00 0.00
e149       0.4970 0.4970 0.000 42.09007645 0.23056455 0.00 0.00 0.00 0.00 0.00 0.00 0.00
f011       0.5390 0.5390 0.000 42.36213684 0.23507209 0.00 0.00 0.00 0.00 0.00 0.00 0.00
f041       0.5610 0.5610 0.000 42.59881210 0.25476351 0.00 0.00 0.00 0.00 0.00 0.00 0.00
f076       0.4100 0.4100 0.000 41.34809113 0.21723282 0.00 0.00 0.00 0.00 0.00 0.00 0.00
f096       0.4120 0.4120 0.000 41.77580261 0.29494572 0.00 0.00 0.00 0.00 0.00 0.00 0.00
f216       0.5990 0.5990 0.000 42.85447693 0.29062036 0.00 0.00 0.00 0.00 0.00 0.00 0.00
f231       0.6190 0.6190 0.000 42.92469788 0.24662708 0.00 0.00 0.00 0.00 0.00 0.00 0.00
f235       0.4220 0.4220 0.000 41.66786194 0.23823130 0.00 0.00 0.00 0.00 0.00 0.00 0.00
f244       0.5400 0.5400 0.000 42.56562805 0.25477767 0.00 0.00 0.00 0.00 0.00 0.00 0.00
f308       0.4010 0.4010 0.000 42.07281494 0.31207579 0.00 0.00 0.00 0.00 0.00 0.00 0.00
g005       0.2180 0.2180 0.000 40.31794357 0.19843324 0.00 0.00 0.00 0.00 0.00 0.00 0.00
g050       0.6330 0.6330 0.000 42.22564697 0.29630104 0.00 0.00 0.00 0.00 0.00 0.00 0.00
g052       0.3830 0.3830 0.000 41.59255600 0.22809410 0.00 0.00 0.00 0.00 0.00 0.00 0.00
g055       0.3020 0.3020 0.000 41.56601715 0.25928816 0.00 0.00 0.00 0.00 0.00 0.00 0.00
g097       0.3400 0.3400 0.000 41.14387512 0.19996445 0.00 0.00 0.00 0.00 0.00 0.00 0.00
g120       0.5100 0.5100 0.000 41.91881943 0.25830948 0.00 0.00 0.00 0.00 0.00 0.00 0.00
g133       0.4210 0.4210 0.000 41.96576309 0.22878094 0.00 0.00 0.00 0.00 0.00 0.00 0.00
g142       0.3990 0.3990 0.000 41.70875168 0.28376406 0.00 0.00 0.00 0.00 0.00 0.00 0.00
g160       0.4930 0.4930 0.000 42.12291718 0.22910981 0.00 0.00 0.00 0.00 0.00 0.00 0.00
g240       0.6870 0.6870 0.000 42.83221817 0.27936849 0.00 0.00 0.00 0.00 0.00 0.00 0.00
h283       0.5020 0.5020 0.000 41.89925385 0.31349030 0.00 0.00 0.00 0.00 0.00 0.00 0.00
h300       0.6870 0.6870 0.000 42.82168198 0.25027975 0.00 0.00 0.00 0.00 0.00 0.00 0.00
h319       0.4950 0.4950 0.000 42.20216370 0.24500620 0.00 0.00 0.00 0.00 0.00 0.00 0.00
h323       0.6030 0.6030 0.000 42.63541794 0.27389213 0.00 0.00 0.00 0.00 0.00 0.00 0.00
h342       0.4210 0.4210 0.000 42.04438019 0.28074974 0.00 0.00 0.00 0.00 0.00 0.00 0.00
h359       0.3480 0.3480 0.000 41.54946899 0.20487517 0.00 0.00 0.00 0.00 0.00 0.00 0.00
h363       0.2130 0.2130 0.000 40.33999252 0.20464694 0.00 0.00 0.00 0.00 0.00 0.00 0.00
h364       0.3440 0.3440 0.000 41.06796646 0.20021077 0.00 0.00 0.00 0.00 0.00 0.00 0.00
k396       0.2710 0.2710 0.000 40.55363846 0.20646523 0.00 0.00 0.00 0.00 0.00 0.00 0.00
k411       0.5640 0.5640 0.000 42.37597656 0.40094745 0.00 0.00 0.00 0.00 0.00 0.00 0.00
k425       0.2740 0.2740 0.000 40.77404785 0.21621235 0.00 0.00 0.00 0.00 0.00 0.00 0.00
k430       0.5820 0.5820 0.000 43.21371460 0.27899259 0.00 0.00 0.00 0.00 0.00 0.00 0.00
k441       0.6800 0.6800 0.000 42.83189774 0.24790260 0.00 0.00 0.00 0.00 0.00 0.00 0.00
k448       0.4010 0.4010 0.000 41.93013382 0.23536849 0.00 0.00 0.00 0.00 0.00 0.00 0.00
k485       0.4160 0.4160 0.000 41.75218964 0.29516727 0.00 0.00 0.00 0.00 0.00 0.00 0.00
m027       0.2860 0.2860 0.000 41.38742828 0.33458424 0.00 0.00 0.00 0.00 0.00 0.00 0.00
m062       0.3140 0.3140 0.000 41.02090454 0.28797430 0.00 0.00 0.00 0.00 0.00 0.00 0.00
m138       0.5810 0.5810 0.000 43.59947205 0.37708890 0.00 0.00 0.00 0.00 0.00 0.00 0.00
m158       0.4630 0.4630 0.000 41.95460129 0.26545158 0.00 0.00 0.00 0.00 0.00 0.00 0.00
m193       0.3410 0.3410 0.000 41.09204865 0.20970422 0.00 0.00 0.00 0.00 0.00 0.00 0.00
m226       0.6710 0.6710 0.000 42.19360352 0.33154258 0.00 0.00 0.00 0.00 0.00 0.00 0.00
n256       0.6310 0.6310 0.000 42.92610550 0.23218794 0.00 0.00 0.00 0.00 0.00 0.00 0.00
n258       0.5220 0.5220 0.000 42.66902924 0.30489126 0.00 0.00 0.00 0.00 0.00 0.00 0.00
n263       0.3680 0.3680 0.000 41.40665817 0.20474188 0.00 0.00 0.00 0.00 0.00 0.00 0.00
n278       0.3090 0.3090 0.000 40.85073090 0.20772582 0.00 0.00 0.00 0.00 0.00 0.00 0.00
n285       0.5280 0.5280 0.000 42.47874451 0.30537254 0.00 0.00 0.00 0.00 0.00 0.00 0.00
n326       0.2680 0.2680 0.000 40.76954651 0.19755593 0.00 0.00 0.00 0.00 0.00 0.00 0.00
p454       0.6950 0.6950 0.000 42.92073822 0.41358331 0.00 0.00 0.00 0.00 0.00 0.00 0.00
p455       0.2840 0.2840 0.000 40.78498077 0.19987446 0.00 0.00 0.00 0.00 0.00 0.00 0.00
p524       0.5080 0.5080 0.000 42.13755035 0.21295154 0.00 0.00 0.00 0.00 0.00 0.00 0.00
p528       0.7810 0.7810 0.000 43.38255310 0.34113970 0.00 0.00 0.00 0.00 0.00 0.00 0.00
p534       0.6130 0.6130 0.000 42.43029022 0.33309886 0.00 0.00 0.00 0.00 0.00 0.00 0.00
